Need a decent dining spot in Ottawa? Microsoft suggested a food bank,2 days ago,"['https://news.google.com/articles/CBMiQmh0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS8yMDIzLzA4LzE4L21pY3Jvc29mdF9jYW5hZGFfZm9vZF9iYW5rL9IBRmh0dHBzOi8vd3d3LnRoZXJlZ2lzdGVyLmNvbS9BTVAvMjAyMy8wOC8xOC9taWNyb3NvZnRfY2FuYWRhX2Zvb2RfYmFuay8?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiSGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvbWljcm9zb2Z0LWFpLXRyYXZlbC1ndWlkZS1vdHRhd2EtZm9vZC1iYW5rL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy5lbmdhZGdldC5jb20vbWljcm9zb2Z0LXJldHJhY3RzLWFpLXdyaXR0ZW4tYXJ0aWNsZS1hZHZpc2luZy10b3VyaXN0cy10by12aXNpdC1hLWZvb2QtYmFuay1vbi1hbi1lbXB0eS1zdG9tYWNoLTE4MjcwMTg4NC5odG1s0gGMAWh0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9hbXAvbWljcm9zb2Z0LXJldHJhY3RzLWFpLXdyaXR0ZW4tYXJ0aWNsZS1hZHZpc2luZy10b3VyaXN0cy10by12aXNpdC1hLWZvb2QtYmFuay1vbi1hbi1lbXB0eS1zdG9tYWNoLTE4MjcwMTg4NC5odG1s?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmNiYy5jYS9wbGF5ZXIvcGxheS8yMjU2MzUzMzQ3OTYw0gEA?hl=en-US&gl=US&ceid=US%3Aen']"
Google Messages may soon get satellite connectivity support,2 days ago,"['https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LnhkYS1kZXZlbG9wZXJzLmNvbS9nb29nbGUtbWVzc2FnZXMtc2F0ZWxsaXRlLWNvbm5lY3Rpdml0eS1zdXBwb3J0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiUmh0dHBzOi8vd2NjZnRlY2guY29tL2dvb2dsZS1tZXNzYWdlcy1jb3VsZC1nZXQtc3VwcG9ydC1mb3Itc2F0ZWxsaXRlLWNvbm5lY3Rpdml0eS_SAVZodHRwczovL3djY2Z0ZWNoLmNvbS9nb29nbGUtbWVzc2FnZXMtY291bGQtZ2V0LXN1cHBvcnQtZm9yLXNhdGVsbGl0ZS1jb25uZWN0aXZpdHkvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vcGhvbmVzL2dvb2dsZS1tZXNzYWdlcy1taWdodC1zb29uLWdldC1hLWxpZmUtc2F2aW5nLWlwaG9uZS0xNC1mZWF0dXJl0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LmFuZHJvaWRwb2xpY2UuY29tL2dvb2dsZS1tZXNzYWdlcy1zYXRlbGxpdGUtY29ubmVjdGl2aXR5LXN1cHBvcnQv0gEA?hl=en-US&gl=US&ceid=US%3Aen']"
No Man's Sky celebrates seventh birthday with tiny tease for next update,2 days ago,"['https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvbm8tbWFucy1za3ktY2VsZWJyYXRlcy1zZXZlbnRoLWJpcnRoZGF5LXdpdGgtdmVyeS10aW55LXRlYXNlLWZvci1uZXh0LXVwZGF0ZdIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LnJvY2twYXBlcnNob3RndW4uY29tL25vLW1hbnMtc2t5LWlzLXNldmVuLXllYXJzLW9sZC1hbmQtaXRzLW5leHQtdXBkYXRlLWlzLWNhbGxlZC1lY2hvZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiP2h0dHBzOi8vZmFuZG9td2lyZS5jb20vbm8tbWFucy1za3ktY2VsZWJyYXRlcy1zZXZlbnRoLWJpcnRoZGF5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmRleGVydG8uY29tL2dhbWluZy9uby1tYW5zLXNreS1lY2hvZXMtdGVhc2VkLWFzLW5ldy1tYWpvci11cGRhdGUtZm9yLTd0aC1hbm5pdmVyc2FyeS0yMjU2OTAwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen']"
Rare Ferrari expected to break all public auction records showcased at Monterey Car Week,2 days ago,"['https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmtzYncuY29tL2FydGljbGUvZmVycmFyaS1leGNlcHRlZC10by1icmVhay1hbGwtcHVibGljLWF1Y3Rpb24tcmVjb3Jkcy1zaG93Y2FzZWQtYXQtbW9udGVyZXktY2FyLXdlZWsvNDQ4NTQ0NzjSAX1odHRwczovL3d3dy5rc2J3LmNvbS9hbXAvYXJ0aWNsZS9mZXJyYXJpLWV4Y2VwdGVkLXRvLWJyZWFrLWFsbC1wdWJsaWMtYXVjdGlvbi1yZWNvcmRzLXNob3djYXNlZC1hdC1tb250ZXJleS1jYXItd2Vlay80NDg1NDQ3OA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiPGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8wOC8xOC9mZXJyYXJpLWF1Y3Rpb24tMTk2Mi0yNTAtZ3RvL9IBQGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8wOC8xOC9mZXJyYXJpLWF1Y3Rpb24tMTk2Mi0yNTAtZ3RvL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtMTI0MjExMTkvU290aGVieXMtTllDLWF1Y3Rpb24tMTk2Mi1GZXJyYXJpLUdUTy5odG1s0gFgaHR0cHM6Ly93d3cuZGFpbHltYWlsLmNvLnVrL25ld3MvYXJ0aWNsZS0xMjQyMTExOS9hbXAvU290aGVieXMtTllDLWF1Y3Rpb24tMTk2Mi1GZXJyYXJpLUdUTy5odG1s?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9hdXRvLW5ld3Mvd291bGQteW91LXNwZW5kLTYwLW1pbGxpb24tb24tYS1mZXJyYXJpLTExNjkyMzY5MDYzMzg4Lmh0bWzSAWJodHRwczovL3d3dy5saXZlbWludC5jb20vYXV0by1uZXdzL3dvdWxkLXlvdS1zcGVuZC02MC1taWxsaW9uLW9uLWEtZmVycmFyaS9hbXAtMTE2OTIzNjkwNjMzODguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen']"
"SanDisk Extreme SSDs are “worthless,” multiple lawsuits against WD say",2 days ago,"['https://news.google.com/articles/CBMibGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAyMy8wOC9zYW5kaXNrLWV4dHJlbWUtc3Nkcy1hcmUtd29ydGhsZXNzLW11bHRpcGxlLWxhd3N1aXRzLWFnYWluc3Qtd2Qtc2F5L9IBcGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAyMy8wOC9zYW5kaXNrLWV4dHJlbWUtc3Nkcy1hcmUtd29ydGhsZXNzLW11bHRpcGxlLWxhd3N1aXRzLWFnYWluc3Qtd2Qtc2F5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzgzNzUxMy93ZXN0ZXJuLWRpZ2l0YWwtc2FuZGlzay1zc2QtY29ycnVwdGVkLWRlbGV0ZWQtcXVlc3Rpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmRpZ2l0YWxjYW1lcmF3b3JsZC5jb20vbmV3cy95b3VyLWRhdGEtbWlnaHQtbm90LWJlLXNhZmUtb24tYS1zYW5kaXNrLXBvcnRhYmxlLXNzZNIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnBjbWFnLmNvbS9uZXdzL3dlc3Rlcm4tZGlnaXRhbC1oaXQtd2l0aC1jbGFzcy1hY3Rpb24tc3VpdC1vdmVyLWZhdWx0eS1wb3J0YWJsZS1zc2Rz0gEA?hl=en-US&gl=US&ceid=US%3Aen']"
This 9/10 racing game is free on Steam for the weekend,2 days ago,"['https://news.google.com/articles/CBMiO2h0dHBzOi8vd3d3LnBjZ2FtZXNuLmNvbS9mb3J6YS1ob3Jpem9uLTUvZnJlZS13ZWVrZW5kLXN0ZWFt0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmdhbWluZ2JpYmxlLmNvbS9uZXdzL3BsYXRmb3JtL3hib3gvZnJlZS1nb3R5LWNvbnRlbmRlci1hdmFpbGFibGUtdG8tcGxheS1mcmVlLTgxOTkzNi0yMDIzMDgxONIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lnhib3hhY2hpZXZlbWVudHMuY29tL25ld3MvZnJlZS1wbGF5LWRheXMtZm91ci1nYW1lcy10by10cnktdGhpcy13ZWVrZW5kL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnRoZXN1bi5jby51ay90ZWNoLzIzNTQ1NjQ4L3hib3gtZnJlZS1wbGF5LWRheXMtZm9yemEtaG9yaXpvbi01L9IBT2h0dHBzOi8vd3d3LnRoZXN1bi5jby51ay90ZWNoLzIzNTQ1NjQ4L3hib3gtZnJlZS1wbGF5LWRheXMtZm9yemEtaG9yaXpvbi01L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen']"
Nintendo Switch emulators Yuzu & Ryujinx can already run Red Dead Redemption on PC,19 hours ago,"['https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmRzb2dhbWluZy5jb20vdmlkZW90cmFpbGVyLW5ld3MvbmludGVuZG8tc3dpdGNoLWVtdWxhdG9ycy15dXp1LXJ5dWppbngtY2FuLWFscmVhZHktcnVuLXJlZC1kZWFkLXJlZGVtcHRpb24tb24tcGMv0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CCAiC25PNDhRWUFTOUtnmAEB?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LnRvbXNndWlkZS5jb20vb3Bpbmlvbi9yZWQtZGVhZC1yZWRlbXB0aW9uLXByb3Zlcy13ZS1kb250LW5lZWQtYS1uaW50ZW5kby1zd2l0Y2gtMi15ZXTSAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CCAiC0UwcXlUdGRYTzcwmAEB?hl=en-US&gl=US&ceid=US%3Aen']"
The Walking Dead: Destinies Announced And First Trailer Released,2 days ago,"['https://news.google.com/articles/CBMiSGh0dHBzOi8vaW5zaWRlci1nYW1pbmcuY29tL3RoZS13YWxraW5nLWRlYWQtZGVzdGluaWVzLWFubm91bmNlZC10cmFpbGVyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiRWh0dHBzOi8vd3d3LmRhcmtob3Jpem9ucy5jb20vdGhlLXdhbGtpbmctZGVhZC1kZXN0aW5pZXMtZ2FtZS10cmFpbGVyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LmRpZ2l0YWxzcHkuY29tL3RlY2gvYTQ0ODU2NDI3L3dhbGtpbmctZGVhZC1nYW1lLXJpY2stZ3JpbWVzLWFubm91bmNlZC_SAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3Lm9ubHljb21pY3VuaXZlcnNlLmNvbS93aHktdGhlLXdhbGtpbmctZGVhZC1kZXN0aW5lcy1nYW1lLWNvdWxkLWJlLWEtZmFudGFzdGljLXpvbWJpZS1nYW1lL9IBamh0dHBzOi8vd3d3Lm9ubHljb21pY3VuaXZlcnNlLmNvbS93aHktdGhlLXdhbGtpbmctZGVhZC1kZXN0aW5lcy1nYW1lLWNvdWxkLWJlLWEtZmFudGFzdGljLXpvbWJpZS1nYW1lL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen']"
PlayStation Plus free games includes one of the best-looking remakes of all time,2 days ago,"['https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmdhbWluZ2JpYmxlLmNvbS9uZXdzL3BsYXRmb3JtL3BsYXlzdGF0aW9uL3BsYXlzdGF0aW9uLXBsdXMtZnJlZS1nYW1lcy1ncmVhdGVzdC1yZW1ha2Utb2YtYWxsLXRpbWUtMDMxMzA2LTIwMjMwODE40gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmdhbWluZ2JpYmxlLmNvbS9uZXdzL3BsYXRmb3JtL3BsYXlzdGF0aW9uL3BsYXlzdGF0aW9uLXBsdXMtZnJlZS1nYW1lLXVuZGVycmF0ZWQtMjAyMi10aXRsZS01MTgzODEtMjAyMzA4MTfSAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmdhbWluZ2JpYmxlLmNvbS9uZXdzL3BsYXRmb3JtL3BsYXlzdGF0aW9uL3BsYXlzdGF0aW9uLXBsdXMtY2hlY2stb3V0LTg2aG91ci1nYW1lLWZyZWUtNjI2MTYzLTIwMjMwODE40gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3LmdhbWluZ2JpYmxlLmNvbS9uZXdzL3BsYXRmb3JtL3BsYXlzdGF0aW9uL3BsYXlzdGF0aW9uLXBsdXMtZnJlZS1sYXN0LWNoYW5jZS0yMDIxLXJlbGVhc2UtMzA4NDA2LTIwMjMwODE40gEA?hl=en-US&gl=US&ceid=US%3Aen']"
"Wayfinder Devs Address Early Access Server Issues, Server Caps, Promising a Full Explanation and Plan Today",2 days ago,"['https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5tbW9ycGcuY29tL25ld3Mvd2F5ZmluZGVyLWRldnMtYWRkcmVzcy1lYXJseS1hY2Nlc3Mtc2VydmVyLWlzc3Vlcy1zZXJ2ZXItY2Fwcy1wcm9taXNpbmctYS1mdWxsLWV4cGxhbmF0aW9uLWFuZC1wbGFuLXRvZGF5LTIwMDAxMjg3MjfSAZkBaHR0cHM6Ly93d3cubW1vcnBnLmNvbS9uZXdzL3dheWZpbmRlci1kZXZzLWFkZHJlc3MtZWFybHktYWNjZXNzLXNlcnZlci1pc3N1ZXMtc2VydmVyLWNhcHMtcHJvbWlzaW5nLWEtZnVsbC1leHBsYW5hdGlvbi1hbmQtcGxhbi10b2RheS0yMDAwMTI4NzI3P2FtcD10cnVl?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5yb2NrcGFwZXJzaG90Z3VuLmNvbS93YXlmaW5kZXJzLWRldmVsb3BlcnMtYXBvbG9naXNlLWZvci1yb3VnaC1sYXVuY2gtYXMtaXQtcmVjZWl2ZXMtbW9zdGx5LW5lZ2F0aXZlLXJldmlld3Mtb24tc3RlYW3SAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiPmh0dHBzOi8vdGhlbmVyZHN0YXNoLmNvbS9ob3ctdG8tZml4LWxvZ2luLWZhaWxlZC1pbi13YXlmaW5kZXIv0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMigwFodHRwczovL3d3dy5tbW9ycGcuY29tL25ld3Mvd2F5ZmluZGVycy1lYXJseS1hY2Nlc3MtbGF1bmNoLWlzc3Vlcy1wZXJzaXN0LXRlYW0tYWRkcmVzc2VzLXByb2JsZW1zLWFuZC1wbGFucy1jb21wZW5zYXRpb24tMjAwMDEyODczMtIBjAFodHRwczovL3d3dy5tbW9ycGcuY29tL25ld3Mvd2F5ZmluZGVycy1lYXJseS1hY2Nlc3MtbGF1bmNoLWlzc3Vlcy1wZXJzaXN0LXRlYW0tYWRkcmVzc2VzLXByb2JsZW1zLWFuZC1wbGFucy1jb21wZW5zYXRpb24tMjAwMDEyODczMj9hbXA9dHJ1ZQ?hl=en-US&gl=US&ceid=US%3Aen']"
"GoPro Hero 12 Black: No new 1-inch camera sensor for DJI Osmo Action 4 rival as leaker reveals pricing, release date and humdrum specifications",11 hours ago,"['https://news.google.com/articles/CBMiuQFodHRwczovL3d3dy5ub3RlYm9va2NoZWNrLm5ldC9Hb1Byby1IZXJvLTEyLUJsYWNrLU5vLW5ldy0xLWluY2gtY2FtZXJhLXNlbnNvci1mb3ItREpJLU9zbW8tQWN0aW9uLTQtcml2YWwtYXMtbGVha2VyLXJldmVhbHMtcHJpY2luZy1yZWxlYXNlLWRhdGUtYW5kLWh1bWRydW0tc3BlY2lmaWNhdGlvbnMuNzQyMjYzLjAuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiTWh0dHBzOi8vd2NjZnRlY2guY29tL2dvcHJvLWhlcm8xMi1ibGFjay1hY3Rpb24tY2FtZXJhLXNwZWNpZmljYXRpb25zLXJvdW5kdXAv0gFRaHR0cHM6Ly93Y2NmdGVjaC5jb20vZ29wcm8taGVybzEyLWJsYWNrLWFjdGlvbi1jYW1lcmEtc3BlY2lmaWNhdGlvbnMtcm91bmR1cC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3Lm15c21hcnRwcmljZS5jb20vZ2Vhci9nb3Byby1oZXJvLTEyLWJsYWNrLWltYWdlcy1zcGVjaWZpY2F0aW9ucy1sZWFrZWQv0gFXaHR0cHM6Ly93d3cubXlzbWFydHByaWNlLmNvbS9nZWFyL2dvcHJvLWhlcm8tMTItYmxhY2staW1hZ2VzLXNwZWNpZmljYXRpb25zLWxlYWtlZC8_YW1w?hl=en-US&gl=US&ceid=US%3Aen']"
New Apple Watches Hinted at in Bluetooth Database as Launch Nears,2 days ago,"['https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMy8wOC8xOC9uZXctYXBwbGUtd2F0Y2hlcy1oaW50ZWQtYXQtaW4tYmx1ZXRvb3RoLWRhdGFiYXNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vaGVhbHRoLWZpdG5lc3Mvc21hcnR3YXRjaGVzL2FwcGxlLXdhdGNoLTktZGF0YWJhc2UtbGVhay1zdWdnZXN0cy1pdGxsLWxhdW5jaC1hbG9uZ3NpZGUtdGhlLWlwaG9uZS0xNdIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CCAiC2JaSjNKSDJtRkZzmAEB?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiWGh0dHBzOi8vYXBwbGVpbnNpZGVyLmNvbS9hcnRpY2xlcy8yMy8wOC8xOC9uZXctYXBwbGUtd2F0Y2gtcG9wcy11cC1pbi1ibHVldG9vdGgtZGF0YWJhc2XSAV1odHRwczovL2FwcGxlaW5zaWRlci5jb20vYXJ0aWNsZXMvMjMvMDgvMTgvbmV3LWFwcGxlLXdhdGNoLXBvcHMtdXAtaW4tYmx1ZXRvb3RoLWRhdGFiYXNlL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen']"
Today is the last day to save on the PS5 and its colorful DualSense controllers,15 hours ago,"['https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzgvMTkvMjM4MzcxOTYvc29ueS1wbGF5c3RhdGlvbi01LXBzNS1kdWFsc2Vuc2Utd2lyZWxlc3MtY29udHJvbGxlci1jb25zb2xlLWNvdmVyLWRlYWwtc2FsZdIBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvZGFpbHktZGVhbHMtcHJlb3JkZXItdGhlLXNwaWRlci1tYW4tMi1wbGF5c3RhdGlvbi01LXNhdmUtb24tZmlyc3QtcGFydHktc3dpdGNoLWdhbWVzLWFuZC1tb3Jl0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiQ2h0dHBzOi8vY29taWNib29rLmNvbS9nYW1pbmcvbmV3cy9wczUtcGxheXN0YXRpb24tNS1nYW1lLWdyaXMtc2FsZS_SAUdodHRwczovL2NvbWljYm9vay5jb20vZ2FtaW5nL2FtcC9uZXdzL3BzNS1wbGF5c3RhdGlvbi01LWdhbWUtZ3Jpcy1zYWxlLw?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiOGh0dHBzOi8vZ2FtZXJhbnQuY29tL3Njb3JlLW92ZXItNDAtb2ZmLXJldHVybmFsLWZvci1wczUv0gEA?hl=en-US&gl=US&ceid=US%3Aen']"
Seven Xbox-Related Events To Watch Over The Next Few Days,10 hours ago,"['https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LnB1cmV4Ym94LmNvbS9ndWlkZXMvc2V2ZW4teGJveC1yZWxhdGVkLWV2ZW50cy10by13YXRjaC1vdmVyLXRoZS1uZXh0LWZldy1kYXlz0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiSWh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvYmxhY2stbXl0aC13dWtvbmctdGhlLWZpcnN0LWhhbmRzLW9uLXByZXZpZXfSAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiS2h0dHBzOi8vdGhlbmVyZHN0YXNoLmNvbS9ldmVyeS1tYWpvci1zaG93Y2FzZS1vZi1nYW1lc2NvbS0yMDIzLXRoZWlyLXRpbWVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiUmh0dHBzOi8vY29taWNib29rLmNvbS9nYW1pbmcvbmV3cy9nZW9mZi1rZWlnaGxleS1nYW1lc2NvbS1vcGVuaW5nLW5pZ2h0LWxpdmUtMjAyMy_SAVZodHRwczovL2NvbWljYm9vay5jb20vZ2FtaW5nL2FtcC9uZXdzL2dlb2ZmLWtlaWdobGV5LWdhbWVzY29tLW9wZW5pbmctbmlnaHQtbGl2ZS0yMDIzLw?hl=en-US&gl=US&ceid=US%3Aen']"
Auntie Ethel & Antisemitism in Baldur's Gate 3,2 days ago,"['https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LnRoZW1hcnlzdWUuY29tL3RoaXMtYmFsZHVycy1nYXRlLTMtcGxvdC1pcy11bmFibGUtdG8tc2hha2UtaGFybWZ1bC1mYW50YXN5LXRyb3Blcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiWmh0dHBzOi8vZ2FtZXJhbnQuY29tL2JhbGR1cnMtZ2F0ZS0zLWdpdGh5YW5raS1pbGxpdGhpZHMtbWluZC1mbGF5ZXItaGF0cmVkLWxvcmUtZXhwbGFpbmVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiSmh0dHBzOi8vc2NyZWVucmFudC5jb20vYmFsZHVycy1nYXRlLTMtY3VzdG9tLWNoYXJhY3Rlci12b2ljZXMtYmFja2dyb3VuZHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LmRlc3RydWN0b2lkLmNvbS93aGVuLWRvZXMtYWN0LTItc3RhcnQtaW4tYmFsZHVycy1nYXRlLTMtZXhwbGFpbmVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen']"
Passwords are a problem... introducing Passkeys in 1Password [Sponsored],9 hours ago,"['https://news.google.com/articles/CCAiC3FPOXpQa0MzZ0dRmAEB?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CCAiC1RDVzFjcC1FdF9JmAEB?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiZmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMy8wOC8xOS9pbnRyb2R1Y2luZy1wYXNza2V5cy1pbi0xcGFzc3dvcmQtYS1uZXcta2luZC1vZi1sb2dpbi1jcmVkZW50aWFsLXZpZGVvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen']"
Bomb Rush Cyberfunk - Official Launch Trailer,2 days ago,"['https://news.google.com/articles/CCAiCzFqb29yeWhTSmJFmAEB?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3Lm5pbnRlbmRvbGlmZS5jb20vbmV3cy8yMDIzLzA4L3JvdW5kLXVwLXRoZS1yZXZpZXdzLWFyZS1pbi1mb3ItYm9tYi1ydXNoLWN5YmVyZnVua9IBAA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiSmh0dHBzOi8vbmludGVuZG9ldmVyeXRoaW5nLmNvbS9yZXZpZXctYm9tYi1ydXNoLWN5YmVyZnVuay1uaW50ZW5kby1zd2l0Y2gv0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiMmh0dHBzOi8vbm9pc3lwaXhlbC5uZXQvYm9tYi1ydXNoLWN5YmVyZnVuay1yZXZpZXcv0gEA?hl=en-US&gl=US&ceid=US%3Aen']"
Chromebooks could be getting ultra-wideband (UWB) in the future,2 days ago,"['https://news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LmFuZHJvaWRhdXRob3JpdHkuY29tL2Nocm9tZWJvb2tzLWNvdWxkLWdldC11d2ItMzM1NjMxOC_SAQA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmdzbWFyZW5hLmNvbS9nb29nbGVfaXNfd29ya2luZ19vbl9uZXdfdXdiYmFzZWRfZmVhdHVyZXNfZm9yX2Nocm9tZWJvb2tzLW5ld3MtNTk2MDYucGhw0gFfaHR0cHM6Ly9tLmdzbWFyZW5hLmNvbS9nb29nbGVfaXNfd29ya2luZ19vbl9uZXdfdXdiYmFzZWRfZmVhdHVyZXNfZm9yX2Nocm9tZWJvb2tzLWFtcC01OTYwNi5waHA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiR2h0dHBzOi8vY2hyb21ldW5ib3hlZC5jb20vdXdiLXVsdHJhLXdpZGUtYmFuZC1pcy1jb21pbmctdG8tY2hyb21lYm9va3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen', 'https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3Lmdpem1vY2hpbmEuY29tLzIwMjMvMDgvMTkvZ29vZ2xlLWNocm9tZWJvb2tzLXVsdHJhLXdpZGViYW5kLXRlYXNlZC_SAQA?hl=en-US&gl=US&ceid=US%3Aen']"
